time_step,prediction_error,is_anomaly,sensor1_original,sensor1_predicted,sensor2_original,sensor2_predicted
26,0.9944315738797501,False,-1.171182482132475,-0.19252603755726444,-0.06896799249227706,-0.2453892110406076
27,1.0341509126498345,False,0.7692377723930621,-0.19266801472235906,0.1341924368383265,-0.24554127767472525
28,0.6248318898886717,False,0.4070259299917427,-0.1924150896985411,-0.06896799249227706,-0.2452751884066508
29,1.5006633764128445,False,-0.23978086111982483,-0.19227648974696465,-1.7450411986321106,-0.24513258342719138
30,2.8444289799916493,False,2.192213141663433,-0.19245476560038471,-1.7958312864479422,-0.24530421448101045
31,0.46412255173427747,False,0.07068638736747325,-0.19249982536481886,-0.6276591277347373,-0.24537329650859677
32,1.5406343154442468,False,-1.5851386982802862,-0.19254006617750374,0.41353804155992235,-0.24541758728616764
33,1.305710418643531,False,-0.3691422085315643,-0.1924160239771182,1.048414477947243,-0.24528037177224507
34,2.6467344732583036,False,1.053832811272451,-0.19246894931532016,2.0896120203357533,-0.24532578471597175
35,1.3879474805671856,False,1.053832811272451,-0.19243397408942636,-0.8562145729656749,-0.2453001081415594
36,0.7058084965598825,False,-0.8607152958577676,-0.19245561803919342,-0.018177885985682696,-0.24532124734744865
37,0.5019558508247307,False,-0.05867496869132367,-0.19261240621385234,-0.7292393269899181,-0.2454865400155656
38,2.002607083574463,False,-0.7313539621270538,-0.19259620593372218,1.6832910005613049,-0.24548419296093973
39,1.11090216043378,False,-0.8607152958577676,-0.19250863566740578,0.6420935487328954,-0.24537636564519053
40,1.1168896112896192,False,-0.7572262291610657,-0.19242899428721189,0.7182787202716235,-0.24528006661540128
41,1.35296527584927,False,-1.5333941732746084,-0.19236115400905573,-0.4244987226236134,-0.24521436799895094
42,2.285673377581634,False,2.011107161279965,-0.19225480328636252,0.3627479303707676,-0.24510836673649214
43,0.7089994966308143,False,0.3035368373573661,-0.19252091113501685,0.26116770964556657,-0.24539576471296917
44,1.056321628376556,False,-1.119437952525465,-0.19246162961146712,0.26116770964556657,-0.24531981905000588
45,1.7613180354633697,False,-1.9473503572254054,-0.19251926117979196,-0.09436304553911588,-0.24538706358341852
46,0.8542595239686025,False,-0.6278648925513105,-0.1923067358759476,0.4897232093772508,-0.2451533295358273
47,1.3462433477754794,False,0.8985991515357439,-0.19240198460204827,-1.0339799115591537,-0.24525540928971282
48,0.6440381134175903,False,-0.29152540051679304,-0.1923941964231743,-0.8816096217484314,-0.24524763395107496
49,2.7360730786541305,False,-2.206072953520807,-0.19250420166349597,1.6071058132912335,-0.24536161775754767
50,0.4077119133221918,False,0.044814115867411006,-0.19240246774920527,-0.5768690272821031,-0.24527379191050372
51,0.39582154183735374,False,-0.44675901524968625,-0.19242671357625418,0.05800727480677521,-0.2452893646998004
52,1.4453333170763236,False,1.2349387542043169,-0.19243861600379558,-0.018177885985682696,-0.24529333879643678
53,0.7033024451925217,False,-0.7054816949490863,-0.19247775874367373,0.23577265480864396,-0.24533050582259866
54,0.45055971288124236,False,-0.05867496869132367,-0.1924137565497152,0.18498254554812732,-0.24526956655099938
55,0.8534472175257981,False,0.5105150249344448,-0.19253854771895096,-0.7292393269899181,-0.24541383666984598
56,0.8543554162747802,False,-0.6278648925513105,-0.19253487494445598,0.4897232093772508,-0.24540248993809718
57,0.7820092024540476,False,0.3294091102995722,-0.1923261818118277,0.3373528749827858,-0.24516515086197307
58,0.5116902557279704,False,0.17417547480979617,-0.1925043887248049,-0.6022640775772168,-0.24537164555872298
59,1.9820637153702507,False,1.7523843444601526,-0.1924514128316312,-0.6276591277347373,-0.24531136396522904
60,1.014834514065658,False,-0.16216405094376135,-0.19244371065053967,0.7690688353201144,-0.24531350804441032
61,1.2648927792856541,False,0.9762159807541639,-0.1924372174709107,-0.7292393269899181,-0.2452944286950197
62,0.4931077182420299,False,0.12243093080030386,-0.19243665505518953,0.1341924368383265,-0.2452978374890194
63,2.1563448365017766,False,-0.6537371601612146,-0.19251415146136336,1.8610564423596516,-0.2453850720481508
64,1.4146793126482322,False,-1.0935656875061317,-0.19241366105045166,0.8452540089270649,-0.24526947523927417
65,0.6188583738755443,False,0.07068638736747325,-0.19241946527155035,-0.8054244749877258,-0.2452816958500336
66,2.100146218335284,False,1.8817457510616957,-0.19250584632960405,0.08340232867958475,-0.24537402096447813
67,0.360012109810672,False,-0.23978086111982483,-0.19249419353116104,-0.6022640775772168,-0.24537126889670774
68,0.5415010338755127,False,-0.7313539621270538,-0.1923845434207696,-0.2975234649585516,-0.24524092295172628
69,0.48935305987210365,False,-0.26565313089039166,-0.19251030650446704,-0.7292393269899181,-0.2453838051343942
70,2.499657119209795,False,-2.024967137621831,-0.19243951134401938,1.4547354424801116,-0.24530205573863878
71,0.8789688321093421,False,-0.6278648925513105,-0.1922898941880571,-1.0085848636008574,-0.24513562231217909
72,0.8900287962049851,False,0.4328982035109602,-0.19238577607667995,0.3881429858964797,-0.24523645390362853
73,0.8548383128460828,False,0.4328982035109602,-0.1925248203017903,0.3373528749827858,-0.24539386063547447
74,1.6682120283494486,False,0.7951100479328339,-0.19242896274136956,1.0992045965818062,-0.24530162576908932
75,2.250362548948214,False,-2.3354342462844087,-0.19250915923766032,-0.9323997189016456,-0.24537501590402272
76,0.898764645095865,False,-0.44675901524968625,-0.19248605548810266,0.6166984918290549,-0.24534701862524522
77,1.2056711496672516,False,-0.7572262291610657,-0.19252074466448266,0.819858950920145,-0.24538737769294952
78,2.2841597854400586,False,-1.5592664358492851,-0.19233830415836595,-2.0751767596275585,-0.24517938209270565
79,0.5184494260647106,False,0.22592001939616,-0.1925496110423941,-0.5514739768495337,-0.2454163111600022
80,1.125280579033905,False,-0.6796094276270933,-0.19241361152481373,0.7690688353201144,-0.24527598519460023
81,2.2301147456557557,False,0.25179229190566,-0.19241835551463365,-2.4307073378622643,-0.24528115964088681
82,1.7368656208993007,False,-1.714500008279315,-0.1923468217454427,0.5913034350630821,-0.2452061123385183
83,2.0019991514700477,False,-0.6278648925513105,-0.19255669453754487,1.7086860632608782,-0.2454132986795984
84,2.242338042286737,False,1.9852348789469312,-0.19240064843177473,-0.7800294257926019,-0.24525656886500866
85,1.639350007796086,False,-0.3950144775816538,-0.1923852664241123,-1.8720164171427967,-0.24523797295292776
86,1.130242844698098,False,0.6657486716775876,-0.1926537349383946,0.4897232093772508,-0.24552297025748032
87,1.818155362436838,False,-0.7572262291610657,-0.1925002434491183,-1.973596589482318,-0.24536831174360804
88,2.687421415447004,False,-1.3264160675016488,-0.19238912110599166,2.1911922808079964,-0.24524263434930868
89,1.3417333858413767,False,-1.5333941732746084,-0.1926700860457311,-0.2975234649585516,-0.2455518510136194
90,0.37824825130374706,False,-0.317397669999099,-0.19241400110385642,-0.6022640775772168,-0.2452631092949073
91,2.6896470527997387,False,2.4768082680263315,-0.19230378752730914,-0.5768690272821031,-0.24515078303564228
92,1.389907372213156,False,-1.5592664358492851,-0.19250593124472348,0.007217167474072828,-0.24538538246829023
93,0.0803187722565983,False,-0.21390859120530242,-0.19262531240294495,-0.322918516766709,-0.24549954009917352
94,1.9526981768430185,False,-0.4985035523418264,-0.19240275757690767,1.6832910005613049,-0.24526570217286114
95,0.6385941837904091,False,-0.13629178059688257,-0.19263743185064985,-0.8816096217484314,-0.24551035161112855
96,2.200727684302109,False,0.9503437042036953,-0.19226620171466718,-2.125966843877435,-0.24510586898684364
97,1.356603252318613,False,0.5363872990308136,-0.19249266744227062,-1.3895105685510931,-0.24534915214582387
98,1.7837621511071609,False,0.14830320273300227,-0.19250968920019967,1.5055255655313866,-0.2453751228918305
99,1.6820948348207028,False,-1.6368832227109809,-0.19248336309914704,0.6166984918290549,-0.24536405132593833
100,1.4602209855356358,False,-0.3950144775816538,-0.19246558753108223,1.200784835506719,-0.24531973697090048
101,1.0589607411122968,False,-1.2487992754641974,-0.1924838249835793,-0.170548203853593,-0.2453478219514527
102,0.5394998187513838,False,0.25179229190566,-0.19230475280321124,-0.5514739768495337,-0.24515267460819218
103,2.1164050191520176,False,-1.6627554847108148,-0.19253353745510976,1.2769700161493882,-0.2454020045891555
104,0.705703598264816,False,-0.8607152958577676,-0.1926364661148921,-0.018177885985682696,-0.24551992057592525
105,0.9410552887141778,False,-0.42088674648771773,-0.19257395246487863,0.6674886057746037,-0.24544985124764598
106,1.7942594224642492,False,-1.5333941732746084,-0.19231522844747917,0.946834242333697,-0.2451679543430003
107,1.360976466383077,False,0.018941844511514178,-0.19241093973021983,1.0992045965818062,-0.2452602686535508
108,3.452722584323223,False,2.7355311253815295,-0.1923474601123275,-2.0751767596275585,-0.24519940747270147
109,0.3510383795415437,False,-0.3691422085315643,-0.19247900749663266,0.05800727480677521,-0.24533618140991165
110,0.9528766674181719,False,-0.7313539621270538,-0.19250016796355524,0.5405133219444652,-0.2453683710240798
111,1.0632952189900184,False,0.6398763968595522,-0.19235133528644327,-0.9070046703938007,-0.24519570883527153
112,1.2472727334169005,False,1.053832811272451,-0.1924619111236756,-0.1959432563497847,-0.24532011165741446
113,1.1232598494466892,False,-1.041821157035948,-0.19239587432285993,0.4897232093772508,-0.24525152720180274
114,1.7954873777746023,False,0.5105150249344448,-0.19238005833631483,-1.897411460433363,-0.2452275610506711
115,0.8136935846621709,False,0.5881318476565374,-0.192353396424764,-0.4752888247266098,-0.2452083907715663
116,0.9670766824657318,False,0.7692377723930621,-0.1926167102623339,-0.14515315121967087,-0.2455096871057155
117,1.309564793141383,False,-1.352288331226431,-0.19245049651719137,0.3627479303707676,-0.24531087501298576
118,1.4033901996521987,False,1.1831941983585708,-0.19241008953123817,0.0326122210715588,-0.24526494540668037
119,0.8380392573075252,False,-0.23978086111982483,-0.19252930825061665,0.5913034350630821,-0.24540225487614142
120,0.7819525585521537,False,0.5622595732715578,-0.1924612889541285,-0.44989377374387385,-0.24533138784859762
121,1.9314912338564907,False,-0.18803632114654464,-0.19241740375582833,-2.1767569275789302,-0.24527093398054411
122,1.9767795480776256,False,1.5971506613112187,-0.19261989563957393,-1.0847700070634474,-0.2454993031062957
123,1.7473390478751607,False,-1.9214780968060052,-0.1924904912001421,0.007217167474072828,-0.2453600033111663
124,2.3180951302368276,False,0.7692377723930621,-0.19245902163744105,-2.3545222162162864,-0.24532715034452604
125,1.8225314692392554,False,-1.6110109605675413,-0.1924317988692011,-1.3895105685510931,-0.24528453283630325
126,0.41998105445092815,False,0.12243093080030386,-0.19243944626558912,0.0326122210715588,-0.245308573944574
127,1.308246361167778,False,-1.2746715396204968,-0.19240115007121023,0.4897232093772508,-0.24525837954702076
128,0.8181334294074731,False,-0.8865875621720717,-0.19248844201536647,-0.6784492276372737,-0.24535762427007807
129,0.8541048014173361,False,-0.9900766259902216,-0.19265139034937795,-0.5514739768495337,-0.24552896929011264
130,1.4255789812399915,False,1.1573219206524004,-0.19253692716510862,-0.7038442773823581,-0.2454164629091582
131,3.5813951590879323,False,-1.145310217400843,-0.19246842359951177,3.206995007284072,-0.245320568863669
132,0.2736363179579838,False,-0.29152540051679304,-0.192658593786862,-0.5006838755717526,-0.24554268287035813
133,0.9618332060825143,False,0.7692377723930621,-0.19259254553469446,-0.24673336092945738,-0.2454565785632677
134,1.1522744302264927,False,-1.3264160675016488,-0.192448683835644,-0.44989377374387385,-0.24531194662192535
135,1.801432763314229,False,-1.714500008279315,-0.19241915979288293,0.7182787202716235,-0.24527141255938398
136,0.5939141161086324,False,0.3811536566167605,-0.19252146291977362,-0.39910367136569114,-0.24538428050045058
137,2.2100840501609955,False,-1.507521910556116,-0.19251110617082057,1.5309206272642377,-0.24537243344329784
138,1.3315146198488703,False,-0.7313539621270538,-0.1925063611830416,0.972229301030093,-0.24538070661420106
139,0.5179481379378301,False,0.09655865901177087,-0.19217255731810806,0.18498254554812732,-0.24500583920120592
140,2.5897948943608355,False,1.0279605342886469,-0.1925005590237721,2.0388218909289666,-0.24536541645033094
141,1.1556929487563725,False,0.7174932217466442,-0.1924682225205876,-0.957794767272172,-0.24533708294821394
142,1.0894304066312404,False,-0.42088674648771773,-0.19250487744643713,0.819858950920145,-0.24536366806355794
143,0.9087046527464138,False,-0.6019926247973808,-0.19240233946247975,0.5659083784348399,-0.245250444034411
144,1.5496934932698134,False,-1.7403722698479815,-0.19248541555939186,-0.170548203853593,-0.2453532636170584
145,0.7117107927584996,False,-0.13629178059688257,-0.19232732833667893,0.4643281533004109,-0.24517074073449627
146,1.4008088162732104,False,-0.317397669999099,-0.19237092776194786,1.149994715768321,-0.24522264442662786
147,0.26421147291018854,False,0.07068638736747325,-0.19243506695871732,-0.22133830870838328,-0.245297114453314
148,0.16247931140579974,False,-0.29152540051679304,-0.19225974361133957,-0.3737086199703131,-0.2451135175463185
149,1.5415603290869488,False,-0.9900766259902216,-0.19253311747148982,1.0738095371955907,-0.2454068577796226
150,1.0205961420145968,False,-0.11041951010576842,-0.19238202634697787,-1.26253533700133,-0.24523659180618895
151,0.7671580561217983,False,-0.9383320943689529,-0.1924068181543877,-0.4244987226236134,-0.24526223695411598
152,1.1443282243117527,False,-0.11041951010576842,-0.19248293979164965,0.8960441253545081,-0.2453373481834532
153,1.0237244004471022,False,0.35528138338601367,-0.19241168174613832,-1.110165054609651,-0.24527039504598533
154,1.356212418616729,False,0.6140041221858921,-0.1923516310092933,0.8452540089270649,-0.24520440044260075
155,1.5830856017208197,False,-1.0676934223429826,-0.19247196961130486,1.0738095371955907,-0.24533676070765315
156,1.8266984653580718,False,-0.8607152958577676,-0.1924888923568523,1.4547354424801116,-0.2453528436191196
157,1.083429353949952,False,-1.2746715396204968,-0.1923641667757175,-0.1959432563497847,-0.24521374023196027
158,0.4589035882847443,False,-0.21390859120530242,-0.1925678571174258,-0.7038442773823581,-0.24543923743108778
159,0.23403368774911193,False,-0.13629178059688257,-0.1924990957583677,-0.018177885985682696,-0.24535982724610683
160,1.4011535168676201,False,-0.4726312838677691,-0.19237238406399854,-1.6180659766912087,-0.24522809321751834
161,0.8511993898618507,False,-0.7313539621270538,-0.19255018886126257,0.41353804155992235,-0.24542304801030174
162,2.2066812015934167,False,1.9852348789469312,-0.19237084779912517,-0.6022640775772168,-0.24523091969078184
163,0.7187617903910961,False,0.3811536566167605,-0.19236479722381494,-0.6784492276372737,-0.2452139617231748
164,1.1464058875003755,False,0.07068638736747325,-0.19232857815781673,0.8706490670718526,-0.2451761074448885
165,2.233153444995428,False,2.036979443757724,-0.19248115231575613,-0.3737086199703131,-0.24533832842753808
166,1.404092007370266,False,-1.5851386982802862,-0.19251821953902853,-0.4244987226236134,-0.24538498653091084
167,3.157758842357878,False,-2.930496146795462,-0.19245556741697684,1.3277601372679055,-0.24531777492275886
168,2.9806316920081573,False,2.580297409229976,-0.19260280015727438,-1.3387204763431295,-0.24547472470438322
169,0.8607514527796143,False,-0.6796094276270933,-0.192421710753798,0.4643281533004109,-0.24527752175999337
170,0.5626055473473759,False,0.35528138338601367,-0.19249003445290297,-0.3737086199703131,-0.2453681960146764
171,0.8969368472619472,False,0.6916209466398583,-0.1925107495671602,-0.09436304553911588,-0.24538062820999085
172,2.411525585531402,False,2.1404685751158703,-0.19237337381664743,-0.8562145729656749,-0.24523028254917634
173,1.7982252960758434,False,-0.4726312838677691,-0.19246914047225744,1.5309206272642377,-0.24534596456891491
174,0.8451727804199025,False,0.3035368373573661,-0.19250431569289855,0.43893309736130137,-0.2453614206931644
175,1.3024836882699236,False,0.5881318476565374,-0.19235791697411359,-1.2879303835858922,-0.2451949282877495
176,1.352808033429441,False,0.27766456455939537,-0.19255178584458282,1.023019418836969,-0.2454386162156499
177,2.0946140696973443,False,1.8041289066668746,-0.19241625177456012,0.3881429858964797,-0.24527193746773718
178,0.6160599801431854,False,-0.4985035523418264,-0.1924833745115428,-0.7800294257926019,-0.24535089264584597
179,1.2742561038676448,False,0.17417547480979617,-0.19245554620865174,-1.4656957058332527,-0.2453228969664247
180,1.2591188452492104,False,-0.9383320943689529,-0.19251178563962662,0.7690688353201144,-0.24539268131352446
181,1.6479727969937534,False,0.07068638736747325,-0.1923180245130588,-1.8720164171427967,-0.24516713762571266
182,0.9572110538448586,False,-0.8348430293994381,-0.19241065201754637,0.4643281533004109,-0.24527200680526864
183,1.7668401465927286,False,1.571278381292596,-0.19256389835503784,-0.3483135684372733,-0.24543927228222626
184,3.3641842857296007,False,-0.9642043602516001,-0.19235786730451826,3.029229514160881,-0.24521485979701768
185,0.49777334459217726,False,0.20004774703082542,-0.1924019527462198,-0.5514739768495337,-0.2452719334366929
186,0.5454322952436246,False,-0.08454723947062875,-0.1925278351797775,-0.7800294257926019,-0.24539360465712068
187,1.7265071968933585,False,-0.13629178059688257,-0.19258369962945904,1.4801305039367465,-0.2454581177061545
188,1.505094959910949,False,1.0020882574492178,-0.19239083268208462,-1.1609551492895533,-0.24524287864455507
189,1.1441502841750992,False,0.9503437042036953,-0.1926214786005222,-0.2975234649585516,-0.24549828552270725
190,0.6730989665044103,False,-0.5243758206716483,-0.1924178757854596,-0.8308195240453939,-0.2452726830994047
191,0.6623538729779631,False,-0.16216405094376135,-0.19247069550111323,-0.9070046703938007,-0.24534478619967318
192,1.867233989686078,False,0.044814115867411006,-0.19218709293905556,1.6071058132912335,-0.24502264540889426
193,1.1519422548537654,False,-0.05867496869132367,-0.19250057923709685,-1.3895105685510931,-0.24536846631576686
194,1.0548147119061642,False,-0.8348430293994381,-0.19252424203125945,0.5913034350630821,-0.24539231425199576
195,1.0591136768963392,False,-1.2487992754641974,-0.19231989588469922,-0.170548203853593,-0.24517122046314027
196,1.8734075809233082,False,1.5195338216889656,-0.1925490414169016,0.5151182655919585,-0.24542586238116337
197,1.6059482808800567,False,0.22592001939616,-0.192471419446188,-1.7958312864479422,-0.24534165145136475
198,0.5529047805020857,False,0.35528138338601367,-0.19253239042186004,-0.170548203853593,-0.245398348185672
199,0.3085663188043722,False,-0.05867496869132367,-0.1925359753079085,0.0326122210715588,-0.24540447411433963
200,1.2091078808659577,False,-0.3950144775816538,-0.19230685276788267,0.946834242333697,-0.24515828171834317
201,0.2813240393546307,False,-0.4726312838677691,-0.19257890138898848,-0.27212841301280105,-0.24545147063112352
202,1.0931453809612932,False,-1.2746715396204968,-0.19240640985318092,-0.39910367136569114,-0.24526034245256714
203,0.6224873001500552,False,0.018941844511514178,-0.19247884623957034,-0.8308195240453939,-0.24533602522809603
204,1.1524093911409936,False,-0.03280269776778321,-0.19239300510759244,0.8960441253545081,-0.24526051604668364
205,0.8297337656948017,False,-1.0159488915850277,-0.19261293302463828,-0.3483135684372733,-0.24548999859074033
206,0.6958774803744261,False,-0.8865875621720717,-0.19246521879353512,-0.1959432563497847,-0.24533127114299164
207,2.09744511216059,False,-0.8089707627972929,-0.1924502766855563,1.7594761890745205,-0.24531254817702167
208,0.5166413086257454,False,0.22592001939616,-0.1923702481703335,0.05800727480677521,-0.2452240260590016
209,1.1865829038006488,False,0.5622595732715578,-0.1924814769500704,-1.1609551492895533,-0.2453436915458775
210,0.46491162855944695,False,-0.42088674648771773,-0.19249976587161677,0.15958749112439602,-0.24535842554915355
211,0.6619543392860527,False,-0.21390859120530242,-0.19252744195937577,-0.9070046703938007,-0.24539639621883266
212,1.4990457260325842,False,-0.11041951010576842,-0.19237198776400638,1.2515749557971372,-0.24522816158245755
213,0.5158536332472358,False,-0.11041951010576842,-0.19249272745753837,-0.7546343764599536,-0.2453524091174543
214,1.1944546442942945,False,0.22592001939616,-0.19247815926283623,-1.364115522515805,-0.24533754160805907
215,1.391714048483834,False,0.25179229190566,-0.19230060686935874,1.0738095371955907,-0.2451462241141706
216,1.222105040297578,False,-1.3264160675016488,-0.19244517647998255,0.21037760010945175,-0.2453088078319651
217,2.696989609292876,False,-1.5851386982802862,-0.19255295399961664,2.06421695556322,-0.24542733684609944
218,1.2554102269332506,False,-0.4985035523418264,-0.1924418138642387,0.972229301030093,-0.2453011243123425
219,1.4960060629544387,False,0.6398763968595522,-0.19253658898313813,0.9976243598645628,-0.2454048456317233
220,1.1429347266225276,False,0.9503437042036953,-0.19234049550796045,-0.22133830870838328,-0.24519366386451077
221,2.000464063355399,False,1.1314496430907452,-0.19252182312145638,-1.7450411986321106,-0.24538951382238486
222,0.6082145823066021,False,-0.18803632114654464,-0.1925741880641465,0.3627479303707676,-0.24544817218064938
223,0.16232759899754295,False,-0.29152540051679304,-0.19235318790707606,-0.3737086199703131,-0.24520959641087667
224,1.2226930800471876,False,1.0279605342886469,-0.19244508492328616,-0.170548203853593,-0.2452990629394285
225,1.0254324539179012,False,-1.1970547467202914,-0.19227967216971875,-0.44989377374387385,-0.24511875893355714
226,0.60834597628453,False,0.044814115867411006,-0.19236906918440033,-0.8054244749877258,-0.24522212136958674
227,0.4455238920739602,False,-0.42088674648771773,-0.19235703546186272,-0.6276591277347373,-0.24521619976183698
228,2.060527174451163,False,1.8041289066668746,-0.1924644622666032,-0.7546343764599536,-0.24533414275109325
229,0.5607705376752927,False,-0.16216405094376135,-0.19260078968234845,-0.8054244749877258,-0.24548252780633087
230,0.7863768578325456,False,-0.16216405094376135,-0.1924214295015223,0.5405133219444652,-0.24528058465213157
231,1.0191263533573156,False,0.5105150249344448,-0.19248895387431425,-0.9831898155051739,-0.2453528744704424
232,1.6628342409238666,False,-0.7313539621270538,-0.19245935784714174,1.3277601372679055,-0.2453291303253966
233,2.5965810268355494,False,-0.03280269776778321,-0.19250348868829648,-2.8370279658187996,-0.24536293062298534
234,2.35057611288319,False,-2.1025839167257345,-0.19252532980000253,1.1245996561060267,-0.24539429167714333
235,1.782429915635382,False,-1.5592664358492851,-0.19251274714962524,-1.3895105685510931,-0.2453777464769464
236,1.627253568708819,False,-1.352288331226431,-0.19250555613385084,0.8960441253545081,-0.2453838796297017
237,1.6347816776946795,False,-1.6886277465669726,-0.19252680000315892,0.41353804155992235,-0.245394533183698
238,1.4338749888400466,False,1.1573219206524004,-0.1924051992686171,-0.7292393269899181,-0.2452632300856873
239,0.6681798976187511,False,-0.8607152958577676,-0.19253734569066544,-0.24673336092945738,-0.24541015544745182
240,1.2191333958681545,False,0.6916209466398583,-0.19233876944780537,-1.0847700070634474,-0.24518791462466966
241,0.8964058497704934,False,-0.317397669999099,-0.19270949424460732,0.6420935487328954,-0.24559271550599193
242,0.4008332129328002,False,0.09655865901177087,-0.1923687770461358,0.0326122210715588,-0.24521177626568016
243,0.5789543258471432,False,0.3811536566167605,-0.19259178450699987,-0.322918516766709,-0.24545606576222673
244,1.8365895533677703,False,0.6657486716775876,-0.19238323296760595,1.3785502589386491,-0.24523208381700318
245,0.5086575276214872,False,-0.23978086111982483,-0.19242961819520554,0.26116770964556657,-0.2452800961147715
246,3.0573778145585457,False,2.2180854251543374,-0.19250877454614723,-2.125966843877435,-0.24538332298955795
247,1.560211895918903,False,-1.4557773846880337,-0.19248256660187035,-1.1609551492895533,-0.24534242745185594
248,3.5869513372194213,False,-2.8011348705300927,-0.1925446212468072,2.2165873462717225,-0.2454191315493669
249,1.4911641346660163,False,1.2090664762091863,-0.1923970696161592,-0.7546343764599536,-0.2452534707944043
250,1.9246603703185392,False,0.48464275098231124,-0.1924491737006559,1.5563156891351626,-0.24531231317891017
251,0.7604773741991523,False,-0.18803632114654464,-0.1924785955699554,0.5151182655919585,-0.24534586116014506
252,0.7736579756333034,False,-0.9642043602516001,-0.1923223119200369,-0.2975234649585516,-0.24517889502955006
253,1.0946794106722626,False,0.8727268754184709,-0.19243126364634677,0.007217167474072828,-0.24529088837905916
254,0.6001410217256702,False,0.4070259299917427,-0.19262580652889544,-0.22133830870838328,-0.2455162942030934
255,0.2553340803700948,False,-0.44675901524968625,-0.19257000259848361,-0.22133830870838328,-0.24543319378736728
256,0.32169817016065533,False,-0.08454723947062875,-0.19227629941394114,0.05800727480677521,-0.24510755628258116
257,0.8235143646592767,False,-0.317397669999099,-0.19251053934071533,-1.0593749593799255,-0.24538553175879757
258,1.8523869033670883,False,0.820982323616981,-0.1923079538225484,-1.7958312864479422,-0.24516222283198422
259,0.76477359832521,False,0.018941844511514178,-0.1924076941314753,0.4897232093772508,-0.24526574689386732
260,1.3634731234019175,False,-0.9383320943689529,-0.19248756604712403,0.8960441253545081,-0.24534718621908938
261,1.009591015638019,False,-1.1970547467202914,-0.19244461415934339,-0.14515315121967087,-0.24531223503255556
262,1.2030669234322557,False,0.7951100479328339,-0.19246939822388082,-0.9323997189016456,-0.24533609583243524
263,2.3651849970446044,False,2.062851726380208,-0.1924765396891604,-0.957794767272172,-0.24533851728208714
264,0.48867407765902604,False,0.22592001939616,-0.19244798676012825,0.007217167474072828,-0.24530993120018088
265,0.22524841660527015,False,0.018941844511514178,-0.19255106144219547,-0.322918516766709,-0.24541978618150417
266,1.5936543564058612,False,-1.7403722698479815,-0.19260810701267717,0.1341924368383265,-0.24548848986402466
267,1.590988720904669,False,-1.3264160675016488,-0.19240827722736498,0.8706490670718526,-0.24526767190389362
268,1.4950315699739578,False,1.1831941983585708,-0.19237962196449204,-0.8308195240453939,-0.2452307718212805
